invoice_id,bank_name,transaction_id,amount,recipient_name,sender_name,reconciliation_state,email_details
I19774,,TXN-MST-204-396442,194.17,Tanya,Wesley Smith,UNPAID,
I17221,,TXN-MST-807-722049,312.38,Tanya,Kayla Rogers,UNPAID,
I17138,,TXN-MST-168-700720,341.45,Tanya,Autumn King,UNPAID,
I11322,,TXN-MST-957-911128,409.4,Tanya,Daniel Gonzalez,UNPAID,
I12011,,TXN-MST-637-346921,489.14,Tanya,David Smith,UNPAID,
I15828,,TXN-MST-232-737698,440.98,Tanya,Eric Osborne,UNPAID,
I13892,,TXN-MST-947-867685,417.66,Tanya,White DVM,UNPAID,
I17668,,TXN-MST-583-266267,318.82,Tanya,Henry Johnson,UNPAID,
I10514,,TXN-MST-500-215968,291.43,Tanya,Jessica Rosales,UNPAID,
I12003,,TXN-MST-314-496867,496.56,Tanya,Keith Fernandez,UNPAID,
I19772,,TXN-MST-394-324797,280.85,Tanya,Matthew Miller,UNPAID,
I19928,,TXN-MST-195-640036,226.53,Tanya,Frank Patterson,UNPAID,
I12757,,TXN-MST-202-998764,178.32,Tanya,Linda King,UNPAID,
I20383,,TXN-MST-692-575687,355.18,Tanya,Kyle Trujillo,UNPAID,
I16990,,TXN-MST-135-668465,337.89,Tanya,Shelly Collins,UNPAID,
I11892,,TXN-MST-647-589847,213.53,Tanya,Gabriella Johnson,UNPAID,
I14368,,TXN-MST-546-452255,545.3,Tanya,Carmen Rodriguez,UNPAID,
I16219,,TXN-MST-853-398350,253.59,Tanya,Raymond Thomas,UNPAID,
I10403,,TXN-MST-752-334683,145.66,Tanya,Anthony Cooper,UNPAID,
I12146,,TXN-MST-347-342577,148.56,Tanya,David Hill,UNPAID,
I12079,,TXN-MST-725-848868,163.86,Tanya,Eric Hickman,UNPAID,
I17800,,TXN-MST-363-663852,374.4,Tanya,Kendra Watson,UNPAID,
